-0.000241309,-0.000559941,-0.000524528,-0.000456146,-0.000587507,-0.000403654,-0.000444427,-0.000671188,-0.000535122,-0.000509552,-0.000574573,-0.000536898,-0.000560112,-0.000414572,-0.000560627,-0.000744186,-0.000435327,-0.000487988,-0.000671478,-0.000502111,-0.000520536,-0.000524914,-0.000481319,-0.000365916,-0.000570502,-0.000381630,-0.000474351,-0.000453992,-0.000435010,-0.000676632,-0.000469309,-0.000434606,-0.000566465,-0.000529544,-0.000603010,-0.000600656,-0.000451980,-0.000522354,-0.000535671,-0.000666469,-0.000306469,-0.000520623,-0.000472992,-0.000704379,-0.000490483,-0.000492981,-0.000536127,-0.000487258,-0.000549961,-0.000493134,-0.000435396,-0.000536724,-0.000449840,-0.000448800,-0.000622782,-0.000674801,-0.000504275,-0.000533025,-0.000463223,-0.000576806,-0.000489179,-0.000382788,-0.000578496,-0.000464024,-0.000357544,-0.000457756,-0.000525535,-0.000462491,-0.000480406,-0.000648925,-0.000479686,-0.000600269,-0.000451256,-0.000684417,-0.000467378,-0.000684340,-0.000703167,-0.000473911,-0.000504639,-0.000538229,-0.000658881,-0.000423974,-0.000476772,-0.000384592,-0.000530278,-0.000603804,-0.000438742,-0.000411605,-0.000659800,-0.000492109,-0.000572187,-0.000694106,-0.000419326,-0.000474142,-0.000389625,-0.000560595,-0.000585439,-0.000558907,-0.000613627,-0.000461056,-0.000416747,-0.000627075,-0.000622148,-0.000564650,-0.000337439,-0.000491402,-0.000554034,-0.000377326,-0.000420259,-0.000428938,-0.000662981,-0.000653826,-0.000448324,-0.000472787,-0.000509186,-0.000355017,-0.000433985,-0.000517477,-0.000485860,-0.000398439,-0.000364251,-0.000473190,-0.000472740,-0.000580478,-0.000387411,-0.000551735,-0.000450337,-0.000726969,-0.000443536,-0.000610982,-0.000400966,-0.000581927,-0.000396407,-0.000399984,-0.000385905,-0.000514949,-0.000513488,-0.000638078,-0.000439228,-0.000348376,-0.000449183,-0.000536800,-0.000459645,-0.000547914,-0.000689354,-0.000598180,-0.000456426,-0.000397349,-0.000552630,-0.000625043,-0.000369941,-0.000463281,-0.000471370,-0.000707682,-0.000513724,-0.000495193,-0.000439292,-0.000446823,-0.000628035,-0.000443516,-0.000474920,-0.000370043,-0.000487406,-0.000586308,-0.000512849,-0.000425514,-0.000555844,-0.000554770,-0.000579674,-0.000454601,-0.000496628,-0.000580586,-0.000498037,-0.000439423,-0.000516452,-0.000420162,-0.000603026,-0.000327798,-0.000548127,-0.000447649,-0.000489893,-0.000555996,-0.000269779,-0.000496875,-0.000518075,-0.000411932,-0.000515534,-0.000408545,-0.000462419,-0.000486320,-0.000480796,-0.000512606,-0.000459861,-0.000492090,-0.000491903,-0.000500893,-0.000535885,-0.000451697,-0.000527992,-0.000483520
-0.0177796,-0.0282208,-0.0253219,-0.0425548,-0.0408985,-0.0298544,-0.0291568,-0.0186208,-0.0296187,-0.0332608,-0.0300442,-0.0383823,-0.0216109,-0.0489663,-0.0360139,-0.0449931,-0.0413623,-0.0413947,-0.0489901,-0.0452900,-0.0415714,-0.0356823,-0.0458245,-0.0149861,-0.0327007,-0.0230836,-0.0388352,-0.0408931,-0.0304727,-0.0437668,-0.0383046,-0.0429219,-0.0383222,-0.0121866,-0.0306425,-0.0305326,-0.0361082,-0.0279494,-0.0358603,-0.0415385,-0.0393927,-0.0374667,-0.0387645,-0.0330457,-0.0498438,-0.0244773,-0.0475828,-0.0352166,-0.0223826,-0.0358648,-0.0361341,-0.0369440,-0.0442555,-0.0325407,-0.0429576,-0.0413168,-0.0337865,-0.0346740,-0.0291203,-0.0267189,-0.0487417,-0.0351564,-0.0325173,-0.0343838,-0.0362893,-0.0348714,-0.0301209,-0.0445011,-0.0456914,-0.0322829,-0.0227085,-0.0273136,-0.0330094,-0.0179946,-0.0311411,-0.0478740,-0.0232182,-0.0385766,-0.0414881,-0.0374409,-0.0307142,-0.0457270,-0.0298782,-0.0371132,-0.0339773,-0.0279829,-0.0346464,-0.0186420,-0.0408763,-0.0475955,-0.0328727,-0.0351215,-0.0336924,-0.0379713,-0.0341001,-0.0391897,-0.0287217,-0.0243852,-0.0326027,-0.0569158,-0.0369769,-0.0327639,-0.0317029,-0.0291911,-0.0292621,-0.0248502,-0.0337173,-0.0489314,-0.0467888,-0.0400836,-0.0372225,-0.0464013,-0.0439614,-0.0331322,-0.0192956,-0.0459459,-0.0314176,-0.0357126,-0.0121417,-0.0313016,-0.0160245,-0.0351310,-0.0443921,-0.0285168,-0.0202147,-0.0362008,-0.0468368,-0.0348798,-0.0377886,-0.0362897,-0.0417671,-0.0343858,-0.0427119,-0.0452652,-0.0201222,-0.0422839,-0.0367686,-0.0368299,-0.0316286,-0.0365607,-0.00561741,-0.0364507,-0.0430479,-0.0416860,-0.0436153,-0.0408191,-0.0306026,-0.0385532,-0.0215749,-0.0326927,-0.0346869,-0.0301762,-0.0380388,-0.0289142,-0.0306565,-0.0164442,-0.0222562,-0.0293503,-0.0138247,-0.0279514,-0.0418099,-0.0527044,-0.0149689,-0.0407967,-0.0227287,-0.0427013,-0.0333250,-0.0244505,-0.0296381,-0.0322875,-0.0183735,-0.0397172,-0.0389423,-0.0198128,-0.0366566,-0.0291570,-0.0228096,-0.0363373,-0.0264287,-0.0386130,-0.0334565,-0.0437395,-0.0261145,-0.0471625,-0.0169167,-0.0366266,-0.0492288,-0.0422426,-0.0257400,-0.0497022,-0.0289496,-0.0276274,-0.0271603,-0.0358455,-0.0393084,-0.0367190,-0.0282065,-0.0378263,-0.0246027,-0.0412713
-0.0146853,-0.0358676,-0.0338572,-0.0657283,-0.0634741,-0.0399131,-0.0334010,-0.0237375,-0.0400892,-0.0500306,-0.0446518,-0.0535032,-0.0257488,-0.0777405,-0.0528351,-0.0745690,-0.0640689,-0.0629838,-0.0759349,-0.0765866,-0.0664562,-0.0480329,-0.0752210,-0.0152322,-0.0480721,-0.0235981,-0.0607987,-0.0580075,-0.0408625,-0.0689880,-0.0577442,-0.0668116,-0.0626522,-0.00790880,-0.0429849,-0.0383350,-0.0532766,-0.0388627,-0.0517537,-0.0594101,-0.0585684,-0.0599298,-0.0606558,-0.0523810,-0.0880999,-0.0289222,-0.0746378,-0.0517373,-0.0276439,-0.0492440,-0.0557688,-0.0607582,-0.0688179,-0.0477775,-0.0670039,-0.0659216,-0.0519403,-0.0475888,-0.0405586,-0.0351806,-0.0773545,-0.0515426,-0.0541963,-0.0505715,-0.0566162,-0.0506586,-0.0404506,-0.0673616,-0.0725151,-0.0448613,-0.0283663,-0.0403786,-0.0493750,-0.0180372,-0.0418788,-0.0789555,-0.0254133,-0.0604917,-0.0624900,-0.0594239,-0.0431136,-0.0783241,-0.0411894,-0.0549881,-0.0434996,-0.0415356,-0.0508721,-0.0190292,-0.0647586,-0.0764657,-0.0503825,-0.0559996,-0.0484930,-0.0574893,-0.0524805,-0.0645724,-0.0433635,-0.0279274,-0.0463921,-0.0943280,-0.0520549,-0.0438669,-0.0425041,-0.0397013,-0.0401688,-0.0316632,-0.0455250,-0.0804757,-0.0762681,-0.0662821,-0.0516148,-0.0755830,-0.0684515,-0.0532013,-0.0208740,-0.0684815,-0.0449684,-0.0520890,-0.00927887,-0.0434500,-0.00923428,-0.0504315,-0.0695236,-0.0395958,-0.0184469,-0.0495941,-0.0748164,-0.0479102,-0.0621769,-0.0579482,-0.0658120,-0.0472345,-0.0668227,-0.0765479,-0.0222445,-0.0717176,-0.0608065,-0.0545631,-0.0430004,-0.0561263,0.00362452,-0.0523515,-0.0722408,-0.0642221,-0.0727433,-0.0632294,-0.0462070,-0.0548698,-0.0231012,-0.0466876,-0.0552777,-0.0482243,-0.0564810,-0.0408819,-0.0394863,-0.0180695,-0.0271205,-0.0395201,-0.00165364,-0.0376394,-0.0634864,-0.0892285,-0.00443842,-0.0632603,-0.0234393,-0.0683789,-0.0417696,-0.0404818,-0.0434264,-0.0493044,-0.0176331,-0.0611810,-0.0575794,-0.0234359,-0.0562687,-0.0364726,-0.0245372,-0.0548583,-0.0309575,-0.0594808,-0.0507823,-0.0724089,-0.0317850,-0.0760651,-0.0160367,-0.0536636,-0.0767863,-0.0630306,-0.0349230,-0.0788175,-0.0391658,-0.0393483,-0.0368849,-0.0497038,-0.0595261,-0.0536246,-0.0359536,-0.0583254,-0.0297708,-0.0631723
-0.0144419,-0.0380934,-0.0345580,-0.0717739,-0.0685865,-0.0422271,-0.0350458,-0.0246031,-0.0430831,-0.0548992,-0.0498609,-0.0572958,-0.0262245,-0.0864733,-0.0565994,-0.0840392,-0.0713356,-0.0682518,-0.0841863,-0.0847474,-0.0724690,-0.0521621,-0.0852390,-0.0151071,-0.0524556,-0.0248057,-0.0661214,-0.0619055,-0.0432416,-0.0749119,-0.0634867,-0.0727910,-0.0688946,-0.00635229,-0.0480474,-0.0414620,-0.0573455,-0.0438349,-0.0560411,-0.0650966,-0.0637723,-0.0659921,-0.0659877,-0.0572373,-0.0976781,-0.0307850,-0.0833420,-0.0568709,-0.0290016,-0.0530210,-0.0621835,-0.0668838,-0.0755147,-0.0531186,-0.0740078,-0.0741814,-0.0557133,-0.0514633,-0.0447594,-0.0377454,-0.0849889,-0.0562913,-0.0585418,-0.0570391,-0.0631087,-0.0563494,-0.0446639,-0.0751025,-0.0802662,-0.0477826,-0.0318690,-0.0427335,-0.0530019,-0.0176187,-0.0453302,-0.0878562,-0.0249559,-0.0664678,-0.0683926,-0.0665327,-0.0453862,-0.0873623,-0.0440589,-0.0602560,-0.0474217,-0.0466716,-0.0553804,-0.0193639,-0.0711097,-0.0839931,-0.0549957,-0.0620668,-0.0524696,-0.0631472,-0.0562422,-0.0710938,-0.0477189,-0.0306585,-0.0505611,-0.105288,-0.0560876,-0.0489965,-0.0470339,-0.0449304,-0.0429950,-0.0331871,-0.0489411,-0.0895392,-0.0841236,-0.0736463,-0.0549449,-0.0831289,-0.0752483,-0.0589691,-0.0212786,-0.0750784,-0.0480254,-0.0561433,-0.00732840,-0.0482557,-0.00782826,-0.0543181,-0.0750570,-0.0433277,-0.0179944,-0.0538129,-0.0824573,-0.0509424,-0.0690548,-0.0633640,-0.0724635,-0.0511789,-0.0723467,-0.0865733,-0.0233616,-0.0798402,-0.0676713,-0.0584144,-0.0459924,-0.0624321,0.00809104,-0.0568640,-0.0813309,-0.0701911,-0.0799370,-0.0704341,-0.0499164,-0.0599607,-0.0238895,-0.0498956,-0.0613307,-0.0527262,-0.0612221,-0.0458334,-0.0423506,-0.0185463,-0.0281152,-0.0432645,0.00105075,-0.0394611,-0.0695845,-0.0980913,-0.00189199,-0.0681065,-0.0241719,-0.0758402,-0.0461398,-0.0455737,-0.0470640,-0.0531447,-0.0168860,-0.0674414,-0.0634002,-0.0238457,-0.0619141,-0.0385560,-0.0249245,-0.0602990,-0.0326725,-0.0655539,-0.0567019,-0.0795272,-0.0319933,-0.0854717,-0.0152316,-0.0599530,-0.0864827,-0.0679549,-0.0371357,-0.0872111,-0.0420284,-0.0419705,-0.0394034,-0.0545286,-0.0647542,-0.0592045,-0.0390239,-0.0649107,-0.0298266,-0.0688933
-0.0129118,-0.0430422,-0.0395016,-0.0863947,-0.0825051,-0.0484515,-0.0379605,-0.0276986,-0.0497783,-0.0657092,-0.0597687,-0.0667851,-0.0285579,-0.105128,-0.0670983,-0.103523,-0.0862166,-0.0817295,-0.101688,-0.104540,-0.0879937,-0.0603643,-0.104863,-0.0152382,-0.0622780,-0.0255520,-0.0798097,-0.0724438,-0.0496321,-0.0906197,-0.0760863,-0.0878135,-0.0842728,-0.00353508,-0.0567097,-0.0468247,-0.0680838,-0.0517297,-0.0662083,-0.0767560,-0.0760578,-0.0802773,-0.0796261,-0.0693703,-0.121631,-0.0339345,-0.101091,-0.0676511,-0.0324708,-0.0616518,-0.0751639,-0.0818929,-0.0911524,-0.0633250,-0.0895789,-0.0904657,-0.0667638,-0.0600091,-0.0525364,-0.0432269,-0.103065,-0.0668615,-0.0717410,-0.0682556,-0.0763993,-0.0670247,-0.0519598,-0.0903617,-0.0974436,-0.0555700,-0.0363489,-0.0505361,-0.0631164,-0.0174986,-0.0523706,-0.107817,-0.0259558,-0.0803969,-0.0818765,-0.0811316,-0.0528057,-0.108205,-0.0511792,-0.0719025,-0.0540510,-0.0559201,-0.0656874,-0.0198314,-0.0862872,-0.102266,-0.0661005,-0.0755418,-0.0618987,-0.0756800,-0.0674522,-0.0871196,-0.0572659,-0.0337834,-0.0595055,-0.129372,-0.0656475,-0.0570320,-0.0546392,-0.0527828,-0.0499347,-0.0374204,-0.0565095,-0.109858,-0.102795,-0.0904434,-0.0638520,-0.101531,-0.0909550,-0.0718651,-0.0223243,-0.0896078,-0.0565865,-0.0664557,-0.00505135,-0.0565957,-0.00375517,-0.0639672,-0.0904715,-0.0507960,-0.0170202,-0.0625321,-0.100283,-0.0591270,-0.0848049,-0.0769283,-0.0878824,-0.0595811,-0.0872441,-0.107166,-0.0249723,-0.0986320,-0.0831732,-0.0693331,-0.0531703,-0.0753908,0.0146250,-0.0670955,-0.100448,-0.0844538,-0.0983066,-0.0851426,-0.0596568,-0.0706638,-0.0250447,-0.0585891,-0.0747876,-0.0640711,-0.0729213,-0.0541554,-0.0482551,-0.0197669,-0.0310916,-0.0501782,0.00840691,-0.0453539,-0.0835050,-0.120847,0.00451261,-0.0818790,-0.0249688,-0.0924684,-0.0523903,-0.0561455,-0.0558609,-0.0637614,-0.0161376,-0.0812580,-0.0756218,-0.0259567,-0.0745368,-0.0434054,-0.0260816,-0.0724549,-0.0357883,-0.0790576,-0.0684057,-0.0974667,-0.0350346,-0.104538,-0.0145470,-0.0714722,-0.105009,-0.0809695,-0.0428628,-0.105907,-0.0485907,-0.0492226,-0.0455757,-0.0638270,-0.0775654,-0.0704159,-0.0443429,-0.0783912,-0.0326210,-0.0827660
-0.331309,-0.791770,-0.741177,-0.708182,-0.877891,-0.591181,-0.631089,-0.921991,-0.767564,-0.754061,-0.833230,-0.790011,-0.774682,-0.676136,-0.822799,-1.11277,-0.680561,-0.744465,-1.01241,-0.792988,-0.796222,-0.766151,-0.765378,-0.501135,-0.830490,-0.532973,-0.724768,-0.686866,-0.634273,-1.00616,-0.712968,-0.681389,-0.853224,-0.703258,-0.866487,-0.850085,-0.679972,-0.753583,-0.788435,-0.974399,-0.496461,-0.787189,-0.722700,-1.01781,-0.799408,-0.691746,-0.832354,-0.726414,-0.766187,-0.725704,-0.667465,-0.811020,-0.705652,-0.670313,-0.933370,-1.00417,-0.748451,-0.776830,-0.675931,-0.814973,-0.772588,-0.586709,-0.854281,-0.696489,-0.565772,-0.686346,-0.757391,-0.720989,-0.754310,-0.925616,-0.677860,-0.856078,-0.673367,-0.925824,-0.680628,-1.03832,-0.960396,-0.724965,-0.766620,-0.811572,-0.935716,-0.694050,-0.691972,-0.595150,-0.765251,-0.867563,-0.659625,-0.566627,-0.978882,-0.775737,-0.837896,-1.01175,-0.628938,-0.719035,-0.597094,-0.848953,-0.844821,-0.778853,-0.883937,-0.768128,-0.629513,-0.898031,-0.888742,-0.810663,-0.505525,-0.694388,-0.800345,-0.633203,-0.681424,-0.678388,-0.953810,-0.989838,-0.703435,-0.713760,-0.699330,-0.576969,-0.641925,-0.764764,-0.647515,-0.594697,-0.482727,-0.702750,-0.735176,-0.829359,-0.530057,-0.804621,-0.717829,-1.03306,-0.690871,-0.902998,-0.637179,-0.841305,-0.630095,-0.660828,-0.538978,-0.803003,-0.781871,-0.928397,-0.644244,-0.552039,-0.574354,-0.790958,-0.731660,-0.827594,-1.03357,-0.895432,-0.676306,-0.609888,-0.759847,-0.897838,-0.580577,-0.691552,-0.711520,-1.00259,-0.736566,-0.678199,-0.617511,-0.650875,-0.816857,-0.640572,-0.729265,-0.637414,-0.635151,-0.875529,-0.706441,-0.675661,-0.797000,-0.804172,-0.834985,-0.678905,-0.674585,-0.867233,-0.750180,-0.611623,-0.774066,-0.606362,-0.827721,-0.520849,-0.766764,-0.688210,-0.731371,-0.855493,-0.396678,-0.785158,-0.701372,-0.630986,-0.809691,-0.637683,-0.663037,-0.772203,-0.694071,-0.737678,-0.662818,-0.727247,-0.744729,-0.747591,-0.761526,-0.692892,-0.736557,-0.739931
-0.0117689,-0.0496569,-0.0438934,-0.104685,-0.0990473,-0.0561015,-0.0424565,-0.0311623,-0.0585210,-0.0797613,-0.0737167,-0.0785830,-0.0310134,-0.129626,-0.0795067,-0.129664,-0.106323,-0.0982131,-0.124903,-0.129052,-0.106684,-0.0717977,-0.131747,-0.0154992,-0.0750436,-0.0280392,-0.0963943,-0.0851164,-0.0573955,-0.109290,-0.0926568,-0.106239,-0.103243,0.000269859,-0.0695628,-0.0548934,-0.0809762,-0.0640522,-0.0790790,-0.0926031,-0.0915928,-0.0983445,-0.0963179,-0.0842928,-0.150921,-0.0389920,-0.125077,-0.0821297,-0.0369031,-0.0727324,-0.0928852,-0.100526,-0.110934,-0.0776827,-0.109708,-0.112903,-0.0794923,-0.0711563,-0.0637682,-0.0506703,-0.125778,-0.0807593,-0.0867009,-0.0848847,-0.0942908,-0.0821442,-0.0627655,-0.111327,-0.119762,-0.0650544,-0.0444237,-0.0591924,-0.0751592,-0.0171915,-0.0619881,-0.133520,-0.0262788,-0.0981515,-0.0991149,-0.100762,-0.0612069,-0.134666,-0.0600865,-0.0871258,-0.0640529,-0.0693904,-0.0790097,-0.0208696,-0.105328,-0.124821,-0.0800937,-0.0930828,-0.0739453,-0.0921613,-0.0802809,-0.106955,-0.0698755,-0.0399263,-0.0713569,-0.160640,-0.0778487,-0.0696900,-0.0661837,-0.0653058,-0.0586483,-0.0425885,-0.0664344,-0.135967,-0.126153,-0.111925,-0.0746482,-0.124463,-0.110981,-0.0886323,-0.0238870,-0.108599,-0.0666445,-0.0791828,-0.00130437,-0.0689708,0.000505073,-0.0759130,-0.108594,-0.0611949,-0.0159207,-0.0743876,-0.122935,-0.0690156,-0.104924,-0.0935399,-0.107529,-0.0709318,-0.105020,-0.134727,-0.0279111,-0.122425,-0.103094,-0.0822483,-0.0623923,-0.0929161,0.0248769,-0.0803126,-0.125932,-0.102280,-0.120541,-0.105052,-0.0714544,-0.0850606,-0.0271911,-0.0690392,-0.0922142,-0.0781179,-0.0874346,-0.0667709,-0.0564360,-0.0215327,-0.0346025,-0.0601935,0.0167562,-0.0521612,-0.101491,-0.148386,0.0120173,-0.0979063,-0.0266490,-0.113856,-0.0628233,-0.0704455,-0.0669530,-0.0763266,-0.0149045,-0.0992869,-0.0919595,-0.0281463,-0.0909363,-0.0497343,-0.0276786,-0.0881848,-0.0405258,-0.0965158,-0.0845544,-0.119434,-0.0377610,-0.130201,-0.0132703,-0.0880570,-0.130853,-0.0965924,-0.0500161,-0.130085,-0.0571308,-0.0579087,-0.0534591,-0.0769603,-0.0935401,-0.0856345,-0.0523615,-0.0965380,-0.0348990,-0.100091
-0.0148137,-0.0470923,-0.0376711,-0.0947596,-0.0879077,-0.0514823,-0.0420573,-0.0283707,-0.0546662,-0.0736032,-0.0703668,-0.0719932,-0.0283263,-0.119500,-0.0714133,-0.120357,-0.0992064,-0.0883359,-0.115685,-0.115489,-0.0949947,-0.0685409,-0.123636,-0.0154663,-0.0692033,-0.0302555,-0.0861842,-0.0768129,-0.0524541,-0.0972091,-0.0857774,-0.0955780,-0.0926267,-0.00115526,-0.0680738,-0.0538398,-0.0729633,-0.0638287,-0.0727320,-0.0870222,-0.0839760,-0.0891548,-0.0862268,-0.0756435,-0.133459,-0.0388893,-0.116639,-0.0767862,-0.0350942,-0.0677612,-0.0871208,-0.0901270,-0.100925,-0.0739551,-0.100902,-0.105918,-0.0698885,-0.0669453,-0.0614951,-0.0479411,-0.113699,-0.0748541,-0.0749379,-0.0825443,-0.0878408,-0.0786163,-0.0616216,-0.105114,-0.109616,-0.0591699,-0.0462893,-0.0516739,-0.0670868,-0.0167651,-0.0588029,-0.121615,-0.0237279,-0.0892769,-0.0910163,-0.0941641,-0.0542285,-0.121608,-0.0552516,-0.0808965,-0.0630150,-0.0668815,-0.0726614,-0.0216627,-0.0953634,-0.112348,-0.0728374,-0.0854096,-0.0680508,-0.0849671,-0.0704849,-0.0958933,-0.0648530,-0.0424606,-0.0666527,-0.146684,-0.0717685,-0.0696419,-0.0651799,-0.0660187,-0.0542112,-0.0394464,-0.0621492,-0.123969,-0.113692,-0.101696,-0.0678609,-0.111805,-0.101401,-0.0810750,-0.0236039,-0.100394,-0.0603262,-0.0720109,-0.000713517,-0.0670799,-0.00372104,-0.0692805,-0.0957940,-0.0584884,-0.0172337,-0.0701956,-0.111607,-0.0630671,-0.0955954,-0.0837572,-0.0980883,-0.0668522,-0.0932321,-0.124819,-0.0284610,-0.110533,-0.0939801,-0.0733758,-0.0577902,-0.0870608,0.0242756,-0.0743493,-0.116333,-0.0927458,-0.107320,-0.0981049,-0.0642260,-0.0799038,-0.0276798,-0.0624078,-0.0849377,-0.0701426,-0.0795937,-0.0653803,-0.0541329,-0.0214954,-0.0322200,-0.0582239,0.00989332,-0.0470165,-0.0932307,-0.131259,0.00638581,-0.0863123,-0.0278560,-0.104347,-0.0637152,-0.0654980,-0.0613619,-0.0681062,-0.0144809,-0.0914000,-0.0859641,-0.0258782,-0.0836199,-0.0474042,-0.0272637,-0.0817412,-0.0399952,-0.0888664,-0.0801501,-0.106388,-0.0332045,-0.121317,-0.0130430,-0.0844675,-0.123977,-0.0869115,-0.0459831,-0.119074,-0.0533550,-0.0522802,-0.0495487,-0.0736253,-0.0849397,-0.0807513,-0.0513272,-0.0901743,-0.0306097,-0.0908130
-0.0153131,-0.0485617,-0.0371634,-0.0980115,-0.0901846,-0.0527409,-0.0434746,-0.0286816,-0.0564354,-0.0765264,-0.0741652,-0.0740287,-0.0283312,-0.124798,-0.0732122,-0.126518,-0.103957,-0.0910261,-0.120844,-0.119783,-0.0978071,-0.0714985,-0.130350,-0.0155071,-0.0717962,-0.0317680,-0.0886941,-0.0786436,-0.0535602,-0.0998948,-0.0894108,-0.0986499,-0.0958882,-0.000227421,-0.0720388,-0.0562161,-0.0748749,-0.0680325,-0.0752300,-0.0907342,-0.0869579,-0.0925767,-0.0889072,-0.0781217,-0.138209,-0.0406171,-0.122358,-0.0800959,-0.0360268,-0.0700373,-0.0914441,-0.0933705,-0.104649,-0.0777557,-0.105140,-0.111540,-0.0713416,-0.0694160,-0.0646902,-0.0496412,-0.117789,-0.0778566,-0.0765046,-0.0875592,-0.0919931,-0.0827465,-0.0649673,-0.110461,-0.114174,-0.0606244,-0.0496618,-0.0523175,-0.0687857,-0.0165260,-0.0610519,-0.126828,-0.0230602,-0.0926965,-0.0944623,-0.0988671,-0.0549827,-0.126780,-0.0568073,-0.0842910,-0.0660535,-0.0707460,-0.0752781,-0.0221939,-0.0988775,-0.116249,-0.0754583,-0.0891263,-0.0704378,-0.0884664,-0.0719342,-0.0994028,-0.0677077,-0.0453742,-0.0692445,-0.153199,-0.0740856,-0.0740224,-0.0688314,-0.0704875,-0.0558247,-0.0402511,-0.0642181,-0.129295,-0.117899,-0.106004,-0.0694815,-0.115890,-0.105358,-0.0845586,-0.0240454,-0.104455,-0.0618545,-0.0741959,0.000739966,-0.0707454,-0.00349891,-0.0713616,-0.0981721,-0.0613065,-0.0171702,-0.0729546,-0.115998,-0.0646371,-0.0996876,-0.0864812,-0.101973,-0.0695143,-0.0957373,-0.131257,-0.0296433,-0.115082,-0.0980600,-0.0751728,-0.0595431,-0.0913445,0.0277246,-0.0770413,-0.122229,-0.0959360,-0.110931,-0.102831,-0.0660832,-0.0833202,-0.0285363,-0.0640119,-0.0887071,-0.0726370,-0.0821910,-0.0693518,-0.0562805,-0.0221324,-0.0326523,-0.0610733,0.0107248,-0.0478505,-0.0969878,-0.135536,0.00730070,-0.0882310,-0.0287210,-0.108729,-0.0675780,-0.0689251,-0.0634751,-0.0699115,-0.0139292,-0.0952092,-0.0897474,-0.0258667,-0.0870288,-0.0488267,-0.0276608,-0.0851588,-0.0414523,-0.0924660,-0.0844103,-0.109951,-0.0327632,-0.127362,-0.0125211,-0.0891012,-0.130766,-0.0892927,-0.0472353,-0.124038,-0.0551087,-0.0535619,-0.0510845,-0.0771499,-0.0877869,-0.0844772,-0.0537604,-0.0944191,-0.0301029,-0.0939758
-0.00354587,-0.0741216,-0.0717962,-0.176738,-0.169599,-0.0880030,-0.0565705,-0.0482477,-0.0917846,-0.132398,-0.119265,-0.125982,-0.0448493,-0.218683,-0.132465,-0.221180,-0.177008,-0.165376,-0.208477,-0.226116,-0.184082,-0.110475,-0.223016,-0.0178215,-0.122921,-0.0305182,-0.165340,-0.138605,-0.0905325,-0.187908,-0.153162,-0.180627,-0.179109,0.0121293,-0.108144,-0.0798072,-0.134981,-0.0983714,-0.128546,-0.148713,-0.151730,-0.168398,-0.164569,-0.144575,-0.269493,-0.0535940,-0.208770,-0.134112,-0.0544907,-0.114756,-0.154331,-0.174623,-0.187255,-0.125433,-0.184447,-0.189293,-0.136279,-0.111934,-0.0997806,-0.0775046,-0.214563,-0.132114,-0.154431,-0.135572,-0.157737,-0.131530,-0.0953545,-0.182177,-0.203071,-0.104711,-0.0626645,-0.100738,-0.126323,-0.0184687,-0.0961523,-0.229884,-0.0340108,-0.166339,-0.164542,-0.169398,-0.100317,-0.235588,-0.0958226,-0.142823,-0.0945690,-0.112177,-0.130122,-0.0235098,-0.179533,-0.214572,-0.134962,-0.158085,-0.120259,-0.152888,-0.137660,-0.185756,-0.115618,-0.0517726,-0.114742,-0.276166,-0.125356,-0.104642,-0.100280,-0.0988770,-0.0933980,-0.0644131,-0.103475,-0.233635,-0.217515,-0.193149,-0.120010,-0.214843,-0.187315,-0.151035,-0.0298625,-0.178356,-0.109586,-0.130769,0.00614970,-0.107079,0.0200195,-0.123682,-0.186248,-0.0961595,-0.0119159,-0.116576,-0.209443,-0.110157,-0.180852,-0.161102,-0.182535,-0.111488,-0.180306,-0.231585,-0.0352095,-0.213758,-0.177893,-0.137723,-0.0983938,-0.153850,0.0515280,-0.129859,-0.216530,-0.172342,-0.211010,-0.174724,-0.120512,-0.135975,-0.0330564,-0.112843,-0.156666,-0.134430,-0.145145,-0.104198,-0.0844135,-0.0276348,-0.0507630,-0.0924522,0.0528825,-0.0827907,-0.168597,-0.261619,0.0431370,-0.167990,-0.0300677,-0.193927,-0.0896020,-0.120751,-0.110558,-0.129784,-0.0137321,-0.166075,-0.149900,-0.0408698,-0.152070,-0.0734416,-0.0340309,-0.146113,-0.0554212,-0.161811,-0.138469,-0.208780,-0.0561704,-0.219960,-0.0117338,-0.141008,-0.216302,-0.161590,-0.0793345,-0.220416,-0.0894568,-0.0952453,-0.0844116,-0.120335,-0.156746,-0.138316,-0.0770188,-0.160595,-0.0520969,-0.168221
